Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Coordinates,StreetType,WeekDaySale
Brighton East,5,h,1600000.0,PI,RT,2016-05-07,10.7,3187,5,2,2,616.0,245.0,1945,Bayside,-37.9084,145.0221,Southern Metropolitan,6938,"-37.9084, 145.0221",St,5
Brighton East,2,h,1780000.0,SP,Buxton,2016-05-07,10.7,3187,4,3,2,635.0,119.0,1935,Bayside,-37.9205,145.0102,Southern Metropolitan,6938,"-37.9205, 145.0102",St,5
Brighton East,5,h,1200000.0,VB,hockingstuart,2016-05-07,10.7,3187,5,2,5,775.0,270.0,1920,Bayside,-37.932,145.0284,Southern Metropolitan,6938,"-37.932, 145.0284",Rd,5
Brighton East,2,u,775000.0,S,Buxton,2016-11-07,10.7,3187,2,1,1,112.0,90.0,1960,Bayside,-37.9306,145.0284,Southern Metropolitan,6938,"-37.9306, 145.0284",Rd,0
Brighton East,3,h,1480000.0,S,hockingstuart,2016-11-07,10.7,3187,3,2,2,697.0,143.0,1925,Bayside,-37.9269,145.0274,Southern Metropolitan,6938,"-37.9269, 145.0274",St,0
Brighton East,5,h,2900000.0,PI,Buxton,2016-10-08,10.7,3187,5,4,2,640.0,126.0,1950,Bayside,-37.928,145.0095,Southern Metropolitan,6938,"-37.928, 145.0095",St,5
Brighton East,3,h,1590000.0,S,Marshall,2016-10-08,10.7,3187,3,3,2,481.0,244.0,2012,Bayside,-37.931,145.0198,Southern Metropolitan,6938,"-37.931, 145.0198",Rd,5
Brighton East,4,h,2840000.0,S,Hodges,2016-09-10,10.7,3187,5,2,2,999.0,274.0,1972,Bayside,-37.9135,145.0189,Southern Metropolitan,6938,"-37.9135, 145.0189",St,5
Brighton East,3,h,1580000.0,S,Marshall,2016-09-10,10.7,3187,4,2,2,597.0,126.0,1970,Bayside,-37.9085,145.0201,Southern Metropolitan,6938,"-37.9085, 145.0201",Gr,5
Brighton East,4,t,1100000.0,VB,Gary,2016-09-10,10.7,3187,4,3,2,302.0,126.0,1970,Bayside,-37.9317,145.0294,Southern Metropolitan,6938,"-37.9317, 145.0294",Ct,5
Brighton East,2,h,1000000.0,PI,Biggin,2016-09-10,10.7,3187,2,1,2,564.0,131.0,1948,Glen Eira,-37.9143,145.0238,Southern Metropolitan,6938,"-37.9143, 145.0238",St,5
Brighton East,5,h,2500000.0,VB,Hodges,2016-12-10,10.7,3187,5,3,2,634.0,126.0,2005,Bayside,-37.9126,145.013,Southern Metropolitan,6938,"-37.9126, 145.013",St,5
Brighton East,4,h,1700000.0,PI,Buxton,2016-12-10,10.7,3187,4,3,4,708.0,275.0,1950,Bayside,-37.9299,145.015,Southern Metropolitan,6938,"-37.9299, 145.015",Ct,5
Brighton East,3,h,1405000.0,S,Buxton,2016-12-10,10.7,3187,3,1,1,490.0,126.0,1970,Bayside,-37.9024,145.0097,Southern Metropolitan,6938,"-37.9024, 145.0097",St,5
Brighton East,3,h,1290000.0,S,Greg,2016-12-10,10.7,3187,3,1,2,661.0,126.0,1920,Bayside,-37.9045,145.0082,Southern Metropolitan,6938,"-37.9045, 145.0082",other,5
Brighton East,5,h,3207000.0,S,hockingstuart,2016-12-10,10.7,3187,5,5,3,1561.0,272.0,1969,Bayside,-37.9102,145.0245,Southern Metropolitan,6938,"-37.9102, 145.0245",St,5
Brighton East,3,u,880000.0,S,Buxton,2017-02-11,10.7,3187,3,2,2,304.0,34.0,1990,Bayside,-37.9308,145.0316,Southern Metropolitan,6938,"-37.9308, 145.0316",St,5
Brighton East,4,h,1920000.0,S,Nick,2017-02-11,10.7,3187,4,1,1,1000.0,203.0,1960,Bayside,-37.931,145.0163,Southern Metropolitan,6938,"-37.931, 145.0163",Rd,5
Brighton East,3,h,1301000.0,SP,Buxton,2016-11-12,10.7,3187,3,2,2,401.0,121.0,1926,Bayside,-37.9062,145.0173,Southern Metropolitan,6938,"-37.9062, 145.0173",St,5
Brighton East,4,t,2570000.0,S,Gary,2016-11-12,10.7,3187,4,3,2,898.0,126.0,1970,Bayside,-37.9176,145.0087,Southern Metropolitan,6938,"-37.9176, 145.0087",St,5
Brighton East,5,h,2550000.0,S,Buxton,2016-11-12,10.7,3187,5,3,2,915.0,233.0,1960,Bayside,-37.9231,145.0104,Southern Metropolitan,6938,"-37.9231, 145.0104",St,5
Brighton East,5,h,1915000.0,S,Buxton,2016-08-13,10.7,3187,5,2,0,645.0,238.0,1970,Bayside,-37.9175,145.0116,Southern Metropolitan,6938,"-37.9175, 145.0116",Gr,5
Brighton East,4,h,1650000.0,SA,hockingstuart,2016-08-13,10.7,3187,5,3,2,598.0,212.0,1948,Bayside,-37.9075,145.0248,Southern Metropolitan,6938,"-37.9075, 145.0248",St,5
Brighton East,4,h,1530000.0,S,RT,2016-05-14,10.7,3187,2,2,1,603.0,177.0,1920,Bayside,-37.9187,145.0071,Southern Metropolitan,6938,"-37.9187, 145.0071",Rd,5
Brighton East,2,h,805000.0,PI,Hodges,2016-05-14,10.7,3187,2,1,2,347.0,126.0,1970,Bayside,-37.9137,145.0164,Southern Metropolitan,6938,"-37.9137, 145.0164",other,5
Brighton East,4,h,2050000.0,SP,Marshall,2016-10-15,10.7,3187,4,2,4,678.0,233.0,1940,Bayside,-37.9255,145.0118,Southern Metropolitan,6938,"-37.9255, 145.0118",St,5
Brighton East,5,h,2550000.0,PI,RT,2016-10-15,10.7,3187,5,3,2,551.0,346.0,2016,Bayside,-37.9176,145.009,Southern Metropolitan,6938,"-37.9176, 145.009",St,5
Brighton East,2,u,905000.0,S,Hodges,2016-10-15,10.7,3187,2,1,2,189.0,93.0,1980,Bayside,-37.9172,145.0072,Southern Metropolitan,6938,"-37.9172, 145.0072",St,5
Brighton East,3,h,1355000.0,S,C21,2016-10-15,10.7,3187,3,1,2,759.0,151.0,1930,Bayside,-37.9057,145.0166,Southern Metropolitan,6938,"-37.9057, 145.0166",St,5
Brighton East,2,h,1845000.0,S,Buxton,2016-10-15,10.7,3187,2,1,2,604.0,145.0,1950,Bayside,-37.9268,145.0094,Southern Metropolitan,6938,"-37.9268, 145.0094",St,5
Brighton East,5,h,1760000.0,PI,Kay,2016-10-15,10.7,3187,5,3,2,601.0,126.0,1970,Bayside,-37.919,145.0194,Southern Metropolitan,6938,"-37.919, 145.0194",St,5
Brighton East,5,h,2050000.0,PI,RT,2016-10-15,10.7,3187,5,3,3,669.0,309.0,1970,Bayside,-37.9289,145.0284,Southern Metropolitan,6938,"-37.9289, 145.0284",Ct,5
Brighton East,3,h,1620000.0,S,Marshall,2016-04-16,10.7,3187,3,2,4,678.0,126.0,1970,Bayside,-37.9208,145.0126,Southern Metropolitan,6938,"-37.9208, 145.0126",St,5
Brighton East,3,t,940000.0,S,hockingstuart,2016-04-16,10.7,3187,3,2,3,0.0,126.0,2004,Bayside,-37.9089,145.0246,Southern Metropolitan,6938,"-37.9089, 145.0246",St,5
Brighton East,3,h,1710000.0,S,hockingstuart,2016-09-17,10.7,3187,4,3,2,435.0,228.0,1915,Bayside,-37.91,145.0113,Southern Metropolitan,6938,"-37.91, 145.0113",St,5
Brighton East,3,h,1800000.0,S,Buxton,2016-09-17,10.7,3187,3,1,1,703.0,126.0,1970,Bayside,-37.9185,145.0138,Southern Metropolitan,6938,"-37.9185, 145.0138",St,5
Brighton East,4,h,1706000.0,S,Buxton,2016-09-17,10.7,3187,3,3,2,538.0,126.0,1970,Bayside,-37.9126,145.011,Southern Metropolitan,6938,"-37.9126, 145.011",St,5
Brighton East,3,t,1300000.0,PI,Buxton,2016-09-17,10.7,3187,3,2,2,337.0,222.0,2000,Bayside,-37.9196,145.0205,Southern Metropolitan,6938,"-37.9196, 145.0205",St,5
Brighton East,2,u,770000.0,S,Hodges,2017-03-18,10.7,3187,2,1,2,157.0,126.0,1970,Bayside,-37.911,145.0236,Southern Metropolitan,6938,"-37.911, 145.0236",St,5
Brighton East,4,h,2200000.0,PI,Buxton,2016-06-18,10.7,3187,4,2,2,654.0,286.0,2000,Bayside,-37.9292,145.0236,Southern Metropolitan,6938,"-37.9292, 145.0236",Rd,5
Brighton East,3,h,1400000.0,S,Hodges,2016-11-19,10.7,3187,3,2,2,486.0,126.0,1970,Bayside,-37.9213,145.0111,Southern Metropolitan,6938,"-37.9213, 145.0111",St,5
Brighton East,3,h,900000.0,S,Hodges,2016-11-19,10.7,3187,3,2,2,236.0,126.0,1970,Bayside,-37.9215,145.0227,Southern Metropolitan,6938,"-37.9215, 145.0227",St,5
Brighton East,4,h,2150000.0,S,Buxton,2016-11-19,10.7,3187,4,3,2,614.0,225.0,1970,Bayside,-37.9186,145.0175,Southern Metropolitan,6938,"-37.9186, 145.0175",St,5
Brighton East,4,h,1725000.0,SP,Hodges,2016-11-19,10.7,3187,4,3,2,798.0,126.0,1970,Bayside,-37.9311,145.0169,Southern Metropolitan,6938,"-37.9311, 145.0169",Rd,5
Brighton East,4,h,1755000.0,PI,RT,2016-11-19,10.7,3187,4,2,2,0.0,126.0,1970,Bayside,-37.9292,145.0252,Southern Metropolitan,6938,"-37.9292, 145.0252",Rd,5
Brighton East,4,h,1650000.0,VB,Hodges,2016-05-22,10.7,3187,4,2,4,506.0,126.0,1997,Bayside,-37.9111,145.0108,Southern Metropolitan,6938,"-37.9111, 145.0108",St,6
Brighton East,4,h,1720000.0,S,Buxton,2016-05-22,10.7,3187,2,2,2,676.0,126.0,1970,Bayside,-37.9198,145.0137,Southern Metropolitan,6938,"-37.9198, 145.0137",St,6
Brighton East,4,h,1815000.0,S,hockingstuart,2016-05-22,10.7,3187,4,2,2,732.0,126.0,1970,Bayside,-37.9184,145.007,Southern Metropolitan,6938,"-37.9184, 145.007",Rd,6
Brighton East,5,h,1450000.0,PI,Buxton,2016-05-22,10.7,3187,5,3,2,527.0,126.0,1970,Bayside,-37.9061,145.0238,Southern Metropolitan,6938,"-37.9061, 145.0238",St,6
Brighton East,1,t,681000.0,SP,Buxton,2016-09-24,10.7,3187,2,1,1,166.0,60.0,2012,Bayside,-37.9159,145.019,Southern Metropolitan,6938,"-37.9159, 145.019",St,5
Brighton East,3,t,1511000.0,S,RT,2016-09-24,10.7,3187,2,2,2,496.0,126.0,1970,Bayside,-37.9237,145.0075,Southern Metropolitan,6938,"-37.9237, 145.0075",St,5
Brighton East,2,h,1310000.0,S,Buxton,2016-09-24,10.7,3187,4,3,2,302.0,250.0,2018,Glen Eira,-37.9182,145.0231,Southern Metropolitan,6938,"-37.9182, 145.0231",St,5
Brighton East,1,u,340000.0,VB,Buxton,2017-02-25,10.7,3187,1,1,1,0.0,57.0,1950,Bayside,-37.9164,145.0228,Southern Metropolitan,6938,"-37.9164, 145.0228",Rd,5
Brighton East,3,h,1537000.0,SP,Marshall,2017-02-25,10.7,3187,3,2,2,324.0,126.0,1999,Bayside,-37.9034,145.017,Southern Metropolitan,6938,"-37.9034, 145.017",St,5
Brighton East,3,h,1100000.0,S,HAR,2017-02-25,10.7,3187,3,1,1,420.0,126.0,1970,Bayside,-37.9108,145.0121,Southern Metropolitan,6938,"-37.9108, 145.0121",St,5
Brighton East,2,h,994000.0,S,Buxton,2017-02-25,10.7,3187,2,2,2,539.0,126.0,1970,Bayside,-37.9013,145.0072,Southern Metropolitan,6938,"-37.9013, 145.0072",other,5
Brighton East,4,h,1447000.0,S,Marshall,2017-02-25,10.7,3187,4,1,2,590.0,126.0,1970,Bayside,-37.9286,145.0274,Southern Metropolitan,6938,"-37.9286, 145.0274",Ct,5
Brighton East,2,u,692000.0,S,Buxton,2016-07-26,10.7,3187,2,1,1,74.0,66.0,1960,Bayside,-37.9207,145.0079,Southern Metropolitan,6938,"-37.9207, 145.0079",St,1
Brighton East,4,t,1367000.0,S,McGrath,2016-07-26,10.7,3187,4,2,2,315.0,4.0,2000,Bayside,-37.9078,145.0222,Southern Metropolitan,6938,"-37.9078, 145.0222",St,1
Brighton East,2,u,903000.0,S,Hodges,2016-11-27,10.7,3187,2,1,1,171.0,101.0,1970,Bayside,-37.9125,145.0114,Southern Metropolitan,6938,"-37.9125, 145.0114",St,6
Brighton East,4,h,2820000.0,S,Buxton,2016-11-27,10.7,3187,4,4,4,509.0,337.0,1960,Bayside,-37.9172,145.0214,Southern Metropolitan,6938,"-37.9172, 145.0214",St,6
Brighton East,2,h,1813000.0,S,Buxton,2016-11-27,10.7,3187,2,1,2,660.0,117.0,1930,Bayside,-37.9179,145.0127,Southern Metropolitan,6938,"-37.9179, 145.0127",Rd,6
Brighton East,5,h,1655000.0,S,Buxton,2016-11-27,10.7,3187,5,2,2,679.0,288.0,1950,Bayside,-37.9291,145.0283,Southern Metropolitan,6938,"-37.9291, 145.0283",Ct,6
Brighton East,3,t,1230000.0,S,hockingstuart,2016-05-28,10.7,3187,3,2,2,297.0,193.0,1980,Bayside,-37.9124,145.0132,Southern Metropolitan,6938,"-37.9124, 145.0132",St,5
Brighton East,4,h,1389000.0,S,Buxton,2016-05-28,10.7,3187,4,1,2,656.0,150.0,1930,Bayside,-37.9027,145.0225,Southern Metropolitan,6938,"-37.9027, 145.0225",St,5
Brighton East,2,u,750000.0,S,Buxton,2016-05-28,10.7,3187,2,1,1,227.0,126.0,1980,Bayside,-37.9085,145.0129,Southern Metropolitan,6938,"-37.9085, 145.0129",St,5
Brighton East,3,u,1245000.0,S,Buxton,2016-05-28,10.7,3187,3,2,1,227.0,126.0,1998,Bayside,-37.9191,145.0074,Southern Metropolitan,6938,"-37.9191, 145.0074",St,5
Brighton East,4,h,2310000.0,S,Buxton,2016-05-28,10.7,3187,4,2,2,757.0,130.0,1930,Bayside,-37.9266,145.0088,Southern Metropolitan,6938,"-37.9266, 145.0088",St,5
Brighton East,3,t,1420000.0,S,hockingstuart,2016-08-28,10.7,3187,3,2,2,247.0,126.0,1970,Bayside,-37.9241,145.0108,Southern Metropolitan,6938,"-37.9241, 145.0108",St,6
Brighton East,2,u,563000.0,S,hockingstuart,2016-07-30,10.7,3187,2,1,1,1233.0,126.0,1960,Bayside,-37.9164,145.0228,Southern Metropolitan,6938,"-37.9164, 145.0228",Rd,5
Brighton East,2,t,1014000.0,S,Buxton,2016-07-30,10.7,3187,2,1,1,267.0,131.0,1990,Bayside,-37.9055,145.0173,Southern Metropolitan,6938,"-37.9055, 145.0173",St,5
Brunswick,2,u,428000.0,S,Brad,2016-09-03,5.2,3056,2,1,2,0.0,126.0,1970,Moreland,-37.7593,144.9652,Northern Metropolitan,11918,"-37.7593, 144.9652",St,5
Brunswick,2,h,1026000.0,S,Nelson,2016-09-03,5.2,3056,2,1,0,225.0,108.0,1905,Moreland,-37.7676,144.9665,Northern Metropolitan,11918,"-37.7676, 144.9665",St,5
Brunswick,4,h,1802500.0,S,Jellis,2016-12-03,5.2,3056,4,3,1,238.0,93.0,1910,Moreland,-37.7713,144.9643,Northern Metropolitan,11918,"-37.7713, 144.9643",St,5
Brunswick,4,h,1500000.0,VB,Nelson,2016-12-03,5.2,3056,4,3,1,365.0,209.0,1890,Moreland,-37.7624,144.9671,Northern Metropolitan,11918,"-37.7624, 144.9671",St,5
Brunswick,4,h,2230000.0,S,Nelson,2017-03-04,5.2,3056,4,2,3,851.0,287.0,1940,Moreland,-37.7637,144.9662,Northern Metropolitan,11918,"-37.7637, 144.9662",St,5
Brunswick,3,h,1050000.0,SP,hockingstuart,2016-06-04,5.2,3056,3,1,2,264.0,126.0,1970,Moreland,-37.7611,144.9644,Northern Metropolitan,11918,"-37.7611, 144.9644",St,5
Brunswick,2,u,410000.0,S,Ray,2016-06-04,5.2,3056,2,1,1,0.0,66.0,2000,Moreland,-37.7695,144.9528,Northern Metropolitan,11918,"-37.7695, 144.9528",Dr,5
Brunswick,1,u,272500.0,PI,other,2016-06-04,5.2,3056,1,1,1,0.0,40.0,1970,Moreland,-37.762,144.9647,Northern Metropolitan,11918,"-37.762, 144.9647",St,5
Brunswick,3,h,680000.0,PI,Nelson,2016-06-04,5.2,3056,3,3,1,81.0,100.0,2016,Moreland,-37.7575,144.9647,Northern Metropolitan,11918,"-37.7575, 144.9647",St,5
Brunswick,2,u,400000.0,S,Jellis,2016-08-06,5.2,3056,2,1,1,0.0,61.0,1970,Moreland,-37.7608,144.968,Northern Metropolitan,11918,"-37.7608, 144.968",other,5
Brunswick,3,h,950000.0,SP,Jellis,2016-08-06,5.2,3056,3,1,0,170.0,96.0,1910,Moreland,-37.7661,144.9691,Northern Metropolitan,11918,"-37.7661, 144.9691",St,5
Brunswick,3,h,1310000.0,PI,Nelson,2016-05-07,5.2,3056,3,2,2,426.0,126.0,1880,Moreland,-37.7759,144.9578,Northern Metropolitan,11918,"-37.7759, 144.9578",St,5
Brunswick,4,t,860000.0,PI,Nelson,2016-05-07,5.2,3056,4,2,1,95.0,97.0,1970,Moreland,-37.7772,144.9653,Northern Metropolitan,11918,"-37.7772, 144.9653",Rd,5
Brunswick,2,h,845500.0,S,Nelson,2016-05-07,5.2,3056,2,1,1,179.0,90.0,1890,Moreland,-37.7742,144.9542,Northern Metropolitan,11918,"-37.7742, 144.9542",St,5
Brunswick,2,h,860000.0,S,Nelson,2016-05-07,5.2,3056,2,1,1,181.0,126.0,1910,Moreland,-37.7742,144.9541,Northern Metropolitan,11918,"-37.7742, 144.9541",St,5
Brunswick,2,t,605000.0,PI,Jellis,2016-05-07,5.2,3056,2,1,1,0.0,78.0,2009,Moreland,-37.7588,144.9646,Northern Metropolitan,11918,"-37.7588, 144.9646",St,5
Brunswick,3,h,1055000.0,S,Nelson,2016-05-07,5.2,3056,3,1,1,324.0,126.0,1930,Moreland,-37.7653,144.9586,Northern Metropolitan,11918,"-37.7653, 144.9586",St,5
Brunswick,2,u,445000.0,S,other,2016-05-07,5.2,3056,2,1,1,0.0,61.0,1975,Moreland,-37.7643,144.9638,Northern Metropolitan,11918,"-37.7643, 144.9638",St,5
Brunswick,2,u,659500.0,S,other,2016-11-07,5.2,3056,2,1,1,100.0,85.0,1970,Moreland,-37.7601,144.9581,Northern Metropolitan,11918,"-37.7601, 144.9581",St,0
Brunswick,2,u,600000.0,S,Nelson,2016-11-07,5.2,3056,2,1,1,0.0,75.0,2011,Moreland,-37.777,144.9703,Northern Metropolitan,11918,"-37.777, 144.9703",St,0
Brunswick,3,u,627000.0,S,Nelson,2016-11-07,5.2,3056,3,2,2,0.0,126.0,1970,Moreland,-37.7634,144.9616,Northern Metropolitan,11918,"-37.7634, 144.9616",St,0
Brunswick,4,h,1450000.0,S,Jellis,2016-11-07,5.2,3056,4,2,2,323.0,126.0,1970,Moreland,-37.7637,144.9565,Northern Metropolitan,11918,"-37.7637, 144.9565",St,0
Brunswick,3,h,990000.0,S,Nelson,2016-11-07,5.2,3056,3,1,2,410.0,126.0,1970,Moreland,-37.7604,144.9514,Northern Metropolitan,11918,"-37.7604, 144.9514",St,0
Brunswick,4,h,1115000.0,PI,Jellis,2016-10-08,5.2,3056,4,1,0,264.0,139.0,1900,Moreland,-37.7611,144.9677,Northern Metropolitan,11918,"-37.7611, 144.9677",St,5
Brunswick,3,h,1125000.0,S,Jellis,2016-10-08,5.2,3056,3,1,1,278.0,91.0,1910,Moreland,-37.7701,144.9633,Northern Metropolitan,11918,"-37.7701, 144.9633",St,5
Brunswick,3,h,855000.0,S,Nelson,2016-10-08,5.2,3056,3,1,1,229.0,97.0,1930,Moreland,-37.7622,144.9586,Northern Metropolitan,11918,"-37.7622, 144.9586",St,5
Brunswick,3,h,910000.0,S,Jellis,2016-10-08,5.2,3056,2,1,1,215.0,126.0,1970,Moreland,-37.7642,144.9688,Northern Metropolitan,11918,"-37.7642, 144.9688",St,5
Brunswick,3,t,940000.0,S,Ray,2016-10-08,5.2,3056,3,2,1,186.0,140.0,2016,Moreland,-37.7581,144.9514,Northern Metropolitan,11918,"-37.7581, 144.9514",St,5
Brunswick,2,h,1100000.0,S,Nelson,2016-09-10,5.2,3056,2,1,0,153.0,126.0,1900,Moreland,-37.7705,144.9647,Northern Metropolitan,11918,"-37.7705, 144.9647",St,5
Brunswick,2,t,750000.0,PI,Nelson,2016-09-10,5.2,3056,2,2,1,118.0,88.0,2013,Moreland,-37.7723,144.9643,Northern Metropolitan,11918,"-37.7723, 144.9643",St,5
Brunswick,2,h,1056000.0,S,Nelson,2016-09-10,5.2,3056,2,1,1,315.0,108.0,1910,Moreland,-37.757,144.9697,Northern Metropolitan,11918,"-37.757, 144.9697",St,5
Brunswick,2,t,620000.0,S,other,2016-12-10,5.2,3056,2,2,1,72.0,2.0,1970,Moreland,-37.7609,144.969,Northern Metropolitan,11918,"-37.7609, 144.969",St,5
Brunswick,3,u,880000.0,S,other,2016-12-10,5.2,3056,3,2,1,122.0,152.0,2000,Moreland,-37.7697,144.9649,Northern Metropolitan,11918,"-37.7697, 144.9649",St,5
Brunswick,3,h,1222500.0,S,Nelson,2016-12-10,5.2,3056,3,1,0,331.0,126.0,1890,Moreland,-37.7619,144.959,Northern Metropolitan,11918,"-37.7619, 144.959",St,5
Brunswick,3,h,810000.0,PI,Rendina,2017-02-11,5.2,3056,3,2,3,177.0,126.0,1970,Moreland,-37.7609,144.9677,Northern Metropolitan,11918,"-37.7609, 144.9677",other,5
Brunswick,2,h,1105000.0,S,Nelson,2017-02-11,5.2,3056,2,1,1,147.0,126.0,1970,Moreland,-37.7702,144.9692,Northern Metropolitan,11918,"-37.7702, 144.9692",St,5
Brunswick,2,h,1260000.0,S,Jellis,2017-02-11,5.2,3056,2,1,1,385.0,126.0,1925,Moreland,-37.7631,144.9534,Northern Metropolitan,11918,"-37.7631, 144.9534",St,5
Brunswick,3,t,955000.0,S,Nelson,2017-02-11,5.2,3056,3,2,2,327.0,110.0,2007,Moreland,-37.7636,144.9559,Northern Metropolitan,11918,"-37.7636, 144.9559",St,5
Brunswick,1,t,895000.0,S,Nelson,2017-02-11,5.2,3056,1,1,0,0.0,126.0,1970,Moreland,-37.7717,144.9679,Northern Metropolitan,11918,"-37.7717, 144.9679",St,5
Brunswick,2,h,1094000.0,S,Nelson,2017-03-11,5.2,3056,2,1,2,301.0,126.0,1970,Moreland,-37.7672,144.9496,Northern Metropolitan,11918,"-37.7672, 144.9496",St,5
Brunswick,3,h,1135000.0,S,Barry,2017-03-11,5.2,3056,3,1,1,438.0,126.0,1970,Moreland,-37.7758,144.9508,Northern Metropolitan,11918,"-37.7758, 144.9508",Rd,5
Brunswick,2,h,792000.0,S,Nelson,2016-11-12,5.2,3056,2,1,1,149.0,126.0,1970,Moreland,-37.7597,144.9528,Northern Metropolitan,11918,"-37.7597, 144.9528",St,5
Brunswick,2,u,587000.0,SP,Jellis,2016-11-12,5.2,3056,2,1,1,114.0,65.0,1970,Moreland,-37.758,144.9667,Northern Metropolitan,11918,"-37.758, 144.9667",St,5
Brunswick,3,h,1060000.0,S,Nelson,2016-11-12,5.2,3056,3,1,0,257.0,121.0,1935,Moreland,-37.7704,144.9695,Northern Metropolitan,11918,"-37.7704, 144.9695",St,5
Brunswick,2,h,840000.0,S,Jellis,2016-11-12,5.2,3056,2,1,1,186.0,126.0,1970,Moreland,-37.7727,144.9707,Northern Metropolitan,11918,"-37.7727, 144.9707",Rd,5
Brunswick,2,h,890000.0,S,Jellis,2016-11-12,5.2,3056,2,1,1,199.0,93.0,1900,Moreland,-37.7676,144.9659,Northern Metropolitan,11918,"-37.7676, 144.9659",St,5
Brunswick,4,h,1358000.0,S,Nelson,2016-08-13,5.2,3056,4,1,1,416.0,126.0,1970,Moreland,-37.7769,144.9661,Northern Metropolitan,11918,"-37.7769, 144.9661",St,5
Brunswick,3,h,840000.0,VB,Brad,2016-08-13,5.2,3056,2,1,0,209.0,126.0,1970,Moreland,-37.7624,144.9692,Northern Metropolitan,11918,"-37.7624, 144.9692",St,5
Brunswick,2,t,685000.0,SP,Jellis,2016-08-13,5.2,3056,2,2,1,0.0,100.0,2002,Moreland,-37.7617,144.9642,Northern Metropolitan,11918,"-37.7617, 144.9642",St,5
Brunswick,2,u,600000.0,S,Woodards,2016-08-13,5.2,3056,2,1,1,768.0,126.0,1970,Moreland,-37.7768,144.9512,Northern Metropolitan,11918,"-37.7768, 144.9512",St,5
Brunswick,3,h,905000.0,S,Nelson,2016-05-14,5.2,3056,3,1,1,314.0,126.0,1970,Moreland,-37.7573,144.97,Northern Metropolitan,11918,"-37.7573, 144.97",St,5
Brunswick,3,h,976000.0,S,Jellis,2016-05-14,5.2,3056,3,2,1,240.0,162.0,2005,Moreland,-37.756,144.9587,Northern Metropolitan,11918,"-37.756, 144.9587",St,5
Brunswick,3,t,641000.0,SP,RW,2016-05-14,5.2,3056,3,2,1,0.0,112.0,1900,Moreland,-37.7703,144.9533,Northern Metropolitan,11918,"-37.7703, 144.9533",Ct,5
Brunswick,2,h,770000.0,S,Nelson,2016-10-15,5.2,3056,2,1,0,152.0,87.0,1910,Moreland,-37.7611,144.966,Northern Metropolitan,11918,"-37.7611, 144.966",St,5
Brunswick,1,u,279500.0,S,other,2016-10-15,5.2,3056,1,1,1,0.0,51.0,1970,Moreland,-37.7597,144.9548,Northern Metropolitan,11918,"-37.7597, 144.9548",St,5
Brunswick,4,h,1800000.0,VB,Nelson,2016-10-15,5.2,3056,4,2,3,271.0,180.0,1900,Moreland,-37.7769,144.9691,Northern Metropolitan,11918,"-37.7769, 144.9691",St,5
Brunswick,4,h,1350000.0,S,Nelson,2016-10-15,5.2,3056,4,1,1,370.0,151.0,1940,Moreland,-37.7728,144.9639,Northern Metropolitan,11918,"-37.7728, 144.9639",St,5
Brunswick,4,h,1320000.0,S,Nelson,2016-10-15,5.2,3056,4,2,1,281.0,156.0,1920,Moreland,-37.7722,144.9681,Northern Metropolitan,11918,"-37.7722, 144.9681",Rd,5
Brunswick,3,h,825000.0,S,Nelson,2016-04-16,5.2,3056,3,1,1,210.0,130.0,1900,Moreland,-37.7597,144.9545,Northern Metropolitan,11918,"-37.7597, 144.9545",St,5
Brunswick,2,h,860000.0,S,Nelson,2016-04-16,5.2,3056,3,1,2,352.0,126.0,1900,Moreland,-37.7566,144.9599,Northern Metropolitan,11918,"-37.7566, 144.9599",Rd,5
Brunswick,2,h,830000.0,S,Nelson,2016-04-16,5.2,3056,2,1,1,319.0,126.0,1970,Moreland,-37.7572,144.9686,Northern Metropolitan,11918,"-37.7572, 144.9686",St,5
Brunswick,2,h,936000.0,S,Nelson,2016-04-16,5.2,3056,2,1,2,200.0,126.0,1970,Moreland,-37.7581,144.9678,Northern Metropolitan,11918,"-37.7581, 144.9678",St,5
Brunswick,3,h,1261000.0,S,Nelson,2016-04-16,5.2,3056,2,1,1,216.0,100.0,1910,Moreland,-37.7746,144.9697,Northern Metropolitan,11918,"-37.7746, 144.9697",St,5
Brunswick,3,h,1045000.0,S,Jellis,2016-04-16,5.2,3056,3,1,2,222.0,105.0,1890,Moreland,-37.7642,144.969,Northern Metropolitan,11918,"-37.7642, 144.969",St,5
Brunswick,3,u,1044000.0,S,Jellis,2016-07-16,5.2,3056,3,1,1,0.0,85.0,2000,Moreland,-37.773,144.9624,Northern Metropolitan,11918,"-37.773, 144.9624",St,5
Brunswick,3,h,1050000.0,SP,Nelson,2016-09-17,5.2,3056,3,1,1,239.0,126.0,1910,Moreland,-37.7776,144.963,Northern Metropolitan,11918,"-37.7776, 144.963",Rd,5
Brunswick,3,h,1691500.0,S,Nelson,2016-09-17,5.2,3056,3,2,3,470.0,152.0,1920,Moreland,-37.7788,144.9688,Northern Metropolitan,11918,"-37.7788, 144.9688",St,5
Brunswick,2,h,1075000.0,PI,Jellis,2016-09-17,5.2,3056,2,1,0,311.0,108.0,1930,Moreland,-37.7572,144.9687,Northern Metropolitan,11918,"-37.7572, 144.9687",St,5
